date,disp
2023-06-18T18:00:00Z,40.764254748507774
2023-06-19T00:00:00Z,40.57125784615712
2023-06-19T06:00:00Z,41.3585783125565
2023-06-19T12:00:00Z,41.469265592078266
2023-06-19T18:00:00Z,41.760968978588494
2023-06-20T00:00:00Z,41.7892858304014
2023-06-20T06:00:00Z,41.79519574622116
2023-06-20T12:00:00Z,41.598142356099736
2023-06-20T18:00:00Z,42.32522511262299
2023-06-21T00:00:00Z,41.99918419919873
2023-06-21T06:00:00Z,42.33720842394452
2023-06-21T12:00:00Z,42.58311567450338
2023-06-21T18:00:00Z,43.5177919833132
2023-06-22T00:00:00Z,43.903356948882355
2023-06-22T06:00:00Z,44.71771846317508
2023-06-22T12:00:00Z,44.36534875010467
2023-06-22T18:00:00Z,44.411226598770725
2023-06-23T00:00:00Z,44.5559375832634
2023-06-23T06:00:00Z,44.91355987098827
2023-06-23T12:00:00Z,45.09654578754815
2023-06-23T18:00:00Z,45.56361591686543
2023-06-24T00:00:00Z,45.76456939816827
2023-06-24T06:00:00Z,45.78775679552829
2023-06-24T12:00:00Z,46.41477180654565
2023-06-24T18:00:00Z,46.87843052627123
2023-06-25T00:00:00Z,46.790014839626
2023-06-25T06:00:00Z,47.132367625828806
2023-06-25T12:00:00Z,47.522925212408424
2023-06-25T18:00:00Z,47.00588064836473
2023-06-26T00:00:00Z,47.56359426718453
2023-06-26T06:00:00Z,47.53148742801172
2023-06-26T12:00:00Z,47.27646335102963
2023-06-26T18:00:00Z,47.88611735783852
2023-06-27T00:00:00Z,46.876745413166084
2023-06-27T06:00:00Z,47.95544801930115
2023-06-27T12:00:00Z,48.45110266551345
2023-06-27T18:00:00Z,48.129082097943964
2023-06-28T00:00:00Z,49.28492808620034
2023-06-28T06:00:00Z,49.510657362422045
2023-06-28T12:00:00Z,49.92100146919645
2023-06-28T18:00:00Z,50.367919454082674
2023-06-29T00:00:00Z,50.49536310912855
2023-06-29T06:00:00Z,51.35190107031473
2023-06-29T12:00:00Z,51.63402058264018
2023-06-29T18:00:00Z,51.329560003369544
2023-06-30T00:00:00Z,51.85808836944419
2023-06-30T06:00:00Z,51.98947492313965
2023-06-30T12:00:00Z,51.38116271330295
2023-06-30T18:00:00Z,51.77385418337145
2023-07-01T00:00:00Z,51.353854549107595
2023-07-01T06:00:00Z,51.872800294434654
2023-07-01T12:00:00Z,51.93126220182859
2023-07-01T18:00:00Z,52.364946449252194
2023-07-02T00:00:00Z,52.926280944132955
2023-07-02T06:00:00Z,53.1701577584361
2023-07-02T12:00:00Z,52.87500667517659
2023-07-02T18:00:00Z,53.762174770381684
2023-07-03T00:00:00Z,53.3705045044636
2023-07-03T06:00:00Z,53.22789526030591
2023-07-03T12:00:00Z,52.8952144171188
2023-07-03T18:00:00Z,52.38975294145379
2023-07-04T00:00:00Z,52.70386793296051
2023-07-04T06:00:00Z,52.826968986464216
2023-07-04T12:00:00Z,53.07294225558108
2023-07-04T18:00:00Z,53.31633092646113
2023-07-05T00:00:00Z,53.66787067520443
2023-07-05T06:00:00Z,53.71975087394397
2023-07-05T12:00:00Z,54.05908640984484
2023-07-05T18:00:00Z,53.8731732451848
2023-07-06T00:00:00Z,54.20840827823451
2023-07-06T06:00:00Z,54.219147936678866
2023-07-06T12:00:00Z,54.10311815377247
2023-07-06T18:00:00Z,53.4095224744435
2023-07-07T00:00:00Z,54.332828843893154
2023-07-07T06:00:00Z,53.25068050019266
2023-07-07T12:00:00Z,54.20856748386492
2023-07-07T18:00:00Z,53.79401800428627
2023-07-08T00:00:00Z,53.87584602248887
2023-07-08T06:00:00Z,54.311187377279474
2023-07-08T12:00:00Z,53.50513525134325
2023-07-08T18:00:00Z,54.34458217932436
2023-07-09T00:00:00Z,53.98333100702536
2023-07-09T06:00:00Z,54.481748619449235
2023-07-09T12:00:00Z,54.71999764566813
2023-07-09T18:00:00Z,54.55943085735743
2023-07-10T00:00:00Z,55.18941980503681
2023-07-10T06:00:00Z,54.934973994632266
2023-07-10T12:00:00Z,54.67488680448819
2023-07-10T18:00:00Z,55.17112172218852
2023-07-11T00:00:00Z,55.09186924260893
2023-07-11T06:00:00Z,55.442961034888604
2023-07-11T12:00:00Z,55.868699888993426
2023-07-11T18:00:00Z,56.44236975914242
2023-07-12T00:00:00Z,56.70130051156677
2023-07-12T06:00:00Z,57.12376403461556
2023-07-12T12:00:00Z,57.37048949967854
2023-07-12T18:00:00Z,57.96636403086603
2023-07-13T00:00:00Z,57.930503174769136
2023-07-13T06:00:00Z,57.94556991969695
2023-07-13T12:00:00Z,58.6269283934463
2023-07-13T18:00:00Z,58.397821634409546
2023-07-14T00:00:00Z,58.41654881028735
2023-07-14T06:00:00Z,59.534063076496764
2023-07-14T12:00:00Z,59.970690559598154
2023-07-14T18:00:00Z,61.250466824870614
2023-07-15T00:00:00Z,61.87057654366608
2023-07-15T06:00:00Z,62.23638624200996
2023-07-15T12:00:00Z,62.467659319054384
2023-07-15T18:00:00Z,62.68507235120828
2023-07-16T00:00:00Z,63.128824001716715
2023-07-16T06:00:00Z,63.27435637450267
2023-07-16T12:00:00Z,63.81657199624327
2023-07-16T18:00:00Z,63.68214583533255
2023-07-17T00:00:00Z,63.57496970172885
2023-07-17T06:00:00Z,64.17453022132415
2023-07-17T12:00:00Z,64.61733882812871
2023-07-17T18:00:00Z,65.73971134000304
2023-07-18T00:00:00Z,65.74735395601735
2023-07-18T06:00:00Z,65.72796709222807
2023-07-18T12:00:00Z,65.40468777267505
2023-07-18T18:00:00Z,65.98045164900432
2023-07-19T00:00:00Z,65.46802479930822
2023-07-19T06:00:00Z,66.08579619983914
2023-07-19T12:00:00Z,66.44217520305602
2023-07-19T18:00:00Z,66.79406409186922
2023-07-20T00:00:00Z,67.09824640856353
2023-07-20T06:00:00Z,66.95302399952179
2023-07-20T12:00:00Z,67.60450224422407
2023-07-20T18:00:00Z,67.39400578150732
2023-07-21T00:00:00Z,67.5694760917494
2023-07-21T06:00:00Z,67.82706999962167
2023-07-21T12:00:00Z,68.26811610830666
2023-07-21T18:00:00Z,68.76800524521842
2023-07-22T00:00:00Z,69.17664894025945
2023-07-22T06:00:00Z,69.04078952888068
2023-07-22T12:00:00Z,69.06202264654797
2023-07-22T18:00:00Z,68.66736388644145
2023-07-23T00:00:00Z,68.15416237046726
2023-07-23T06:00:00Z,68.78301720710621
2023-07-23T12:00:00Z,69.28216564605506
2023-07-23T18:00:00Z,69.86722613159523
2023-07-24T00:00:00Z,70.52776947050837
2023-07-24T06:00:00Z,70.79853959822839
2023-07-24T12:00:00Z,71.28644392395702
2023-07-24T18:00:00Z,71.56549580982832
2023-07-25T00:00:00Z,71.80885450282389
2023-07-25T06:00:00Z,72.64966149603792
2023-07-25T12:00:00Z,72.31845740798661
2023-07-25T18:00:00Z,72.69393123470672
2023-07-26T00:00:00Z,73.19280474085221
2023-07-26T06:00:00Z,73.60927048490889
2023-07-26T12:00:00Z,73.69065603715457
2023-07-26T18:00:00Z,74.28975972281827
2023-07-27T00:00:00Z,74.49750595312221
2023-07-27T06:00:00Z,75.25849909730728
2023-07-27T12:00:00Z,75.75148415361485
2023-07-27T18:00:00Z,76.09969374428368
2023-07-28T00:00:00Z,76.67162774894715
2023-07-28T06:00:00Z,76.90670076056595
2023-07-28T12:00:00Z,77.72195716099203
2023-07-28T18:00:00Z,77.53957302283052
2023-07-29T00:00:00Z,78.45875666112336
2023-07-29T06:00:00Z,78.5993807883726
2023-07-29T12:00:00Z,79.47772828450834
2023-07-29T18:00:00Z,79.86426020250508
2023-07-30T00:00:00Z,80.6241337169852
2023-07-30T06:00:00Z,82.36072401210518
2023-07-30T12:00:00Z,84.18718586207633
2023-07-30T18:00:00Z,85.82525865722019
2023-07-31T00:00:00Z,88.07596516169806
2023-07-31T06:00:00Z,89.38236979362425
2023-07-31T12:00:00Z,90.95588335446278
2023-07-31T18:00:00Z,92.94874391564721
2023-08-01T00:00:00Z,93.89121651558443
2023-08-01T06:00:00Z,95.2958094768245
2023-08-01T12:00:00Z,96.79913281528079
2023-08-01T18:00:00Z,97.80527328873403
2023-08-02T00:00:00Z,99.04633643712354
2023-08-02T06:00:00Z,100.87072534928525
2023-08-02T12:00:00Z,102.66034130963295
2023-08-02T18:00:00Z,104.44045498796947
2023-08-03T00:00:00Z,106.2689040280183
2023-08-03T06:00:00Z,108.94238022516478
2023-08-03T12:00:00Z,111.32746232618939
2023-08-03T18:00:00Z,114.1089232447946
2023-08-04T00:00:00Z,116.17622462623677
2023-08-04T06:00:00Z,122.1996166158804
2023-08-04T12:00:00Z,128.45097203236452
2023-08-04T18:00:00Z,134.48634392490072
2023-08-05T00:00:00Z,140.2913327079633
2023-08-05T06:00:00Z,149.45897012707002
2023-08-05T12:00:00Z,158.29922920766793
2023-08-05T18:00:00Z,167.8857901205186
2023-08-06T00:00:00Z,176.49962507560878
2023-08-06T06:00:00Z,187.36523334013071
2023-08-06T12:00:00Z,197.79393907886717
2023-08-06T18:00:00Z,208.94806840932767
2023-08-07T00:00:00Z,219.3997878469988
2023-08-07T06:00:00Z,239.41440265684213
2023-08-07T12:00:00Z,260.39448437145086
2023-08-07T18:00:00Z,279.85609914818906
2023-08-08T00:00:00Z,300.62941072385473
